HTTrack3.47-26+htsswf+htsjava launched on Fri, 13 Sep 2013 09:30:20 at http://www.memobio.fr
(www.memobio.fr\\_static\\bins\\httrack-noinst-3.47.26\\httrack.exe -N1001 -n -w http://www.memobio.fr -O www.memobio.fr )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

09:32:56	Error: 	"Not Found" (404) at link www.memobio.fr/html/bact/Principe et photos de la gélose Hektoën (from www.memobio.fr/html/bact/ba_te_hek.html)
09:32:56	Error: 	"Not Found" (404) at link www.memobio.fr/html/bact/Principe et photos de la gélose Chapman (from www.memobio.fr/html/bact/ba_te_cha.html)
09:32:56	Error: 	"Not Found" (404) at link www.memobio.fr/html/bact/Principe et photos de la gélose Granada (from www.memobio.fr/html/bact/ba_te_gra.html)
09:32:56	Error: 	"Not Found" (404) at link www.memobio.fr/html/bact/Principes et photos de la gélose BCP (from www.memobio.fr/html/bact/ba_te_bcp.html)
09:33:03	Error: 	"Not Found" (404) at link www.memobio.fr/html/para/Diagnostic microscopique d'Entamoeba histolytica (from www.memobio.fr/html/para/pa_mi_ami.html)
09:33:04	Error: 	"Not Found" (404) at link www.memobio.fr/html/para/Diagnostic microbiologique de Giardia intestinalis (from www.memobio.fr/html/para/pa_mi_gin.html)
09:33:13	Error: 	"Not Found" (404) at link www.memobio.fr/html/enseig/images/struc/tcopo.gif (from www.memobio.fr/html/enseig/ens_bi_diab.html)
09:33:14	Error: 	"Not Found" (404) at link www.memobio.fr/html/enseig/copy.html (from www.memobio.fr/html/enseig/ens_bi_diab.html)
09:33:56	Error: 	"Not Found" (404) at link www.memobio.fr/thèse adrien/biochimie/bio_bioch.htm (from www.memobio.fr/html/bioc/bi_did_dix.html)
09:34:17	Error: 	"Connect Error" (-4) after 2 retries at link afssaps.sante.fr/pdf/5/rbp/dysreco.pdf (from www.memobio.fr/html/bioc/bi_acc.html)
09:34:17	Error: 	"Not Found" (404) at link www.infectiologie.com/site/medias/enseignement/popi2003.pdf (from www.memobio.fr/html/bact/ba_pr_ecbu.html)
09:34:18	Error: 	"Not Found" (404) at link www.memobio.fr/html/bact/Tableau de résistance aux aminosides de Pseudomonas aeruginosa (from www.memobio.fr/html/bact/ba_an_paep.html)
09:34:18	Error: 	"Not Found" (404) at link www.memobio.fr/html/bact/Antibiotique : mécanismes d'action et de résistance (from www.memobio.fr/html/bact/ba_an_atbp.html)
09:34:18	Error: 	"Unable to get server's address: unknown error" (-5) after 2 retries at link www.bioforma.net/cahiers/cahier11.pdf (from www.memobio.fr/html/para/pa_acc.html)
09:34:18	Error: 	"Unable to get server's address: unknown error" (-5) after 2 retries at link www.bioforma.net/cahiers/cahier23.pdf (from www.memobio.fr/html/para/pa_acc.html)
09:34:18	Error: 	"Unable to get server's address: unknown error" (-5) after 2 retries at link www.bioforma.net/cahiers/cahier31.pdf (from www.memobio.fr/html/para/pa_acc.html)
09:34:18	Error: 	"Unable to get server's address: unknown error" (-5) after 2 retries at link www.bioforma.net/cahiers/cahier25.pdf (from www.memobio.fr/html/para/pa_acc.html)

HTTrack Website Copier/3.47-26 mirror complete in 3 minutes 58 seconds : 1586 links scanned, 1490 files written (213140913 bytes overall), no files updated [345470 bytes received at 1451 bytes/sec], 415 bytes transferred using HTTP compression in 1 files, ratio 78%, 1.7 requests per connection
(85 errors, 0 warnings, 0 messages)
