date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:25:40	6994/6994	U-----	200	untouched ('')	image/gif	etag:%22453825e3-1b52-4b304a1c31380%22	http://www.memobio.fr/images/hema/tabl/smn_frottis.gif	www.memobio.fr/images/smn_frottis.gif	(from http://www.memobio.fr/html/hema/he_mo_smn.html)
09:25:41	7762/7762	U-----	200	untouched ('')	image/gif	etag:%22453825e2-1e52-4b304a1c31380%22	http://www.memobio.fr/images/hema/tabl/smn_exam_complem.gif	www.memobio.fr/images/smn_exam_complem.gif	(from http://www.memobio.fr/html/hema/he_mo_smn.html)
09:25:41	6269/6269	U-----	200	untouched ('')	image/gif	etag:%22453825e1-187d-4b304a1c31380%22	http://www.memobio.fr/images/hema/tabl/smn_etio.gif	www.memobio.fr/images/smn_etio.gif	(from http://www.memobio.fr/html/hema/he_mo_smn.html)
09:25:41	6129/6129	U-----	200	untouched ('')	image/gif	etag:%22453825d2-17f1-4b304a1c31380%22	http://www.memobio.fr/images/hema/tabl/smn_clinique.gif	www.memobio.fr/images/smn_clinique.gif	(from http://www.memobio.fr/html/hema/he_mo_smn.html)
09:25:41	6638/6638	U-----	200	untouched ('')	image/gif	etag:%22453825e7-19ee-4b304a1c31380%22	http://www.memobio.fr/images/hema/tabl/smn_hemogramme.gif	www.memobio.fr/images/smn_hemogramme.gif	(from http://www.memobio.fr/html/hema/he_mo_smn.html)
09:25:41	7219/7219	U-----	200	untouched ('')	image/gif	etag:%22453825d9-1c33-4b304a1c31380%22	http://www.memobio.fr/images/hema/tabl/smn_epidemio.gif	www.memobio.fr/images/smn_epidemio.gif	(from http://www.memobio.fr/html/hema/he_mo_smn.html)
09:25:41	10384/10384	U-----	200	untouched ('')	image/gif	etag:%22453825cc-2890-4b304a1c31380%22	http://www.memobio.fr/images/hema/tabl/smn.gif	www.memobio.fr/images/smn.gif	(from http://www.memobio.fr/html/hema/he_mo_smn.html)
09:25:41	39675/39675	U-----	200	untouched ('')	image/gif	etag:%22c1b4ecba-9afb-4b30492719140%22	http://www.memobio.fr/images/hema/smnetio.gif	www.memobio.fr/images/smnetio.gif	(from http://www.memobio.fr/html/hema/he_mo_etio.html)
09:25:41	8410/8410	U-----	200	untouched ('')	image/gif	etag:%2245380b7f-20da-4b304a176c840%22	http://www.memobio.fr/images/hema/tabl/llc_immunophe.gif	www.memobio.fr/images/llc_immunophe.gif	(from http://www.memobio.fr/html/hema/he_sl_llc.html)
09:25:42	6528/6528	U-----	200	untouched ('')	image/gif	etag:%2245380b83-1980-4b304a176c840%22	http://www.memobio.fr/images/hema/tabl/llc_pronostic.gif	www.memobio.fr/images/llc_pronostic.gif	(from http://www.memobio.fr/html/hema/he_sl_llc.html)
09:25:42	6148/6148	U-----	200	untouched ('')	image/gif	etag:%2245380b71-1804-4b304a1678600%22	http://www.memobio.fr/images/hema/tabl/llc_clinique.gif	www.memobio.fr/images/llc_clinique.gif	(from http://www.memobio.fr/html/hema/he_sl_llc.html)
09:25:42	7223/7223	U-----	200	untouched ('')	image/gif	etag:%2245380b72-1c37-4b304a176c840%22	http://www.memobio.fr/images/hema/tabl/llc_epidemio.gif	www.memobio.fr/images/llc_epidemio.gif	(from http://www.memobio.fr/html/hema/he_sl_llc.html)
09:25:42	6485/6485	U-----	200	untouched ('')	image/gif	etag:%2245380b7e-1955-4b304a176c840%22	http://www.memobio.fr/images/hema/tabl/llc_hemogramme.gif	www.memobio.fr/images/llc_hemogramme.gif	(from http://www.memobio.fr/html/hema/he_sl_llc.html)
09:25:42	6594/6594	U-----	200	untouched ('')	image/gif	etag:%2245380b75-19c2-4b304a176c840%22	http://www.memobio.fr/images/hema/tabl/llc_frottis.gif	www.memobio.fr/images/llc_frottis.gif	(from http://www.memobio.fr/html/hema/he_sl_llc.html)
09:25:42	5262/5262	U-----	200	untouched ('')	image/gif	etag:%224538613f-148e-4b304a2001c80%22	http://www.memobio.fr/images/hema/tabl/wald_bioch.gif	www.memobio.fr/images/wald_bioch.gif	(from http://www.memobio.fr/html/hema/he_sl_wal.html)
09:25:42	11094/11094	U-----	200	untouched ('')	image/gif	etag:%2245380b6e-2b56-4b304a1678600%22	http://www.memobio.fr/images/hema/tabl/llc.gif	www.memobio.fr/images/llc.gif	(from http://www.memobio.fr/html/hema/he_sl_llc.html)
09:25:43	4680/4680	U-----	200	untouched ('')	image/gif	etag:%22453877e2-1248-4b304a2001c80%22	http://www.memobio.fr/images/hema/tabl/wald_cyto.gif	www.memobio.fr/images/wald_cyto.gif	(from http://www.memobio.fr/html/hema/he_sl_wal.html)
09:25:43	4992/4992	U-----	200	untouched ('')	image/gif	etag:%22453877e1-1380-4b304a2001c80%22	http://www.memobio.fr/images/hema/tabl/wald_clinique.gif	www.memobio.fr/images/wald_clinique.gif	(from http://www.memobio.fr/html/hema/he_sl_wal.html)
09:25:43	5167/5167	U-----	200	untouched ('')	image/gif	etag:%224537dd65-142f-4b304a2001c80%22	http://www.memobio.fr/images/hema/tabl/wald_myelo.gif	www.memobio.fr/images/wald_myelo.gif	(from http://www.memobio.fr/html/hema/he_sl_wal.html)
09:25:43	4672/4672	U-----	200	untouched ('')	image/gif	etag:%22453877e7-1240-4b304a2001c80%22	http://www.memobio.fr/images/hema/tabl/wald_hemogramme.gif	www.memobio.fr/images/wald_hemogramme.gif	(from http://www.memobio.fr/html/hema/he_sl_wal.html)
09:25:43	4804/4804	U-----	200	untouched ('')	image/gif	etag:%22453877e6-12c4-4b304a2001c80%22	http://www.memobio.fr/images/hema/tabl/wald_epidemio.gif	www.memobio.fr/images/wald_epidemio.gif	(from http://www.memobio.fr/html/hema/he_sl_wal.html)
09:25:44	7677/7677	U-----	200	untouched ('')	image/gif	etag:%2245386131-1dfd-4b304a2001c80%22	http://www.memobio.fr/images/hema/tabl/wald.gif	www.memobio.fr/images/wald.gif	(from http://www.memobio.fr/html/hema/he_sl_wal.html)
09:25:44	7094/7094	U-----	200	untouched ('')	image/gif	etag:%224538038d-1bb6-4b304a1490180%22	http://www.memobio.fr/images/hema/tabl/khaler_myelo.gif	www.memobio.fr/images/khaler_myelo.gif	(from http://www.memobio.fr/html/hema/he_sl_kha.html)
09:25:44	7166/7166	U-----	200	untouched ('')	image/gif	etag:%224538038b-1bfe-4b304a1490180%22	http://www.memobio.fr/images/hema/tabl/khaler_hemogramme.gif	www.memobio.fr/images/khaler_hemogramme.gif	(from http://www.memobio.fr/html/hema/he_sl_kha.html)
09:25:44	7445/7445	U-----	200	untouched ('')	image/gif	etag:%224538038c-1d15-4b304a1490180%22	http://www.memobio.fr/images/hema/tabl/khaler_immunophe.gif	www.memobio.fr/images/khaler_immunophe.gif	(from http://www.memobio.fr/html/hema/he_sl_kha.html)
09:25:45	6304/6304	U-----	200	untouched ('')	image/gif	etag:%2245380384-18a0-4b304a1490180%22	http://www.memobio.fr/images/hema/tabl/khaler_clinique.gif	www.memobio.fr/images/khaler_clinique.gif	(from http://www.memobio.fr/html/hema/he_sl_kha.html)
09:25:45	6671/6671	U-----	200	untouched ('')	image/gif	etag:%2245380383-1a0f-4b304a1490180%22	http://www.memobio.fr/images/hema/tabl/khaler_bioch.gif	www.memobio.fr/images/khaler_bioch.gif	(from http://www.memobio.fr/html/hema/he_sl_kha.html)
09:25:45	7166/7166	U-----	200	untouched ('')	image/gif	etag:%2245380388-1bfe-4b304a1490180%22	http://www.memobio.fr/images/hema/tabl/khaler_epidemio.gif	www.memobio.fr/images/khaler_epidemio.gif	(from http://www.memobio.fr/html/hema/he_sl_kha.html)
09:25:46	7159/7159	U-----	200	untouched ('')	image/gif	etag:%2245380394-1bf7-4b304a1490180%22	http://www.memobio.fr/images/hema/tabl/khaler_pronotic.gif	www.memobio.fr/images/khaler_pronotic.gif	(from http://www.memobio.fr/html/hema/he_sl_kha.html)
09:25:46	8933/8933	U-----	200	untouched ('')	image/gif	etag:%2245380387-22e5-4b304a1490180%22	http://www.memobio.fr/images/hema/tabl/khaler_electrop.gif	www.memobio.fr/images/khaler_electrop.gif	(from http://www.memobio.fr/html/hema/he_sl_kha.html)
09:25:46	1938/1938	U-----	200	untouched ('')	image/gif	etag:%22453877e8-792-4b304a1490180%22	http://www.memobio.fr/images/hema/tabl/khaler_gamma.gif	www.memobio.fr/images/khaler_gamma.gif	(from http://www.memobio.fr/html/hema/he_sl_kha.html)
09:25:47	7635/7635	U-----	200	untouched ('')	image/gif	etag:%22453877ec-1dd3-4b304a1490180%22	http://www.memobio.fr/images/hema/tabl/khaler.gif	www.memobio.fr/images/khaler.gif	(from http://www.memobio.fr/html/hema/he_sl_kha.html)
09:25:47	5524/5524	U-----	200	untouched ('')	image/gif	etag:%224538611c-1594-4b304a1e19800%22	http://www.memobio.fr/images/hema/tabl/tricho_frottis.gif	www.memobio.fr/images/tricho_frottis.gif	(from http://www.memobio.fr/html/hema/he_sl_tri.html)
09:25:47	5385/5385	U-----	200	untouched ('')	image/gif	etag:%2245386125-1509-4b304a1e19800%22	http://www.memobio.fr/images/hema/tabl/tricho_immunophe.gif	www.memobio.fr/images/tricho_immunophe.gif	(from http://www.memobio.fr/html/hema/he_sl_tri.html)
09:25:47	5626/5626	U-----	200	untouched ('')	image/gif	etag:%2245386126-15fa-4b304a1f0da40%22	http://www.memobio.fr/images/hema/tabl/tricho_myelo.gif	www.memobio.fr/images/tricho_myelo.gif	(from http://www.memobio.fr/html/hema/he_sl_tri.html)
09:25:48	5031/5031	U-----	200	untouched ('')	image/gif	etag:%2245386115-13a7-4b304a1e19800%22	http://www.memobio.fr/images/hema/tabl/tricho_clinique.gif	www.memobio.fr/images/tricho_clinique.gif	(from http://www.memobio.fr/html/hema/he_sl_tri.html)
09:25:48	5380/5380	U-----	200	untouched ('')	image/gif	etag:%224538611d-1504-4b304a1e19800%22	http://www.memobio.fr/images/hema/tabl/tricho_hemogramme.gif	www.memobio.fr/images/tricho_hemogramme.gif	(from http://www.memobio.fr/html/hema/he_sl_tri.html)
09:25:48	5436/5436	U-----	200	untouched ('')	image/gif	etag:%2245386117-153c-4b304a1e19800%22	http://www.memobio.fr/images/hema/tabl/tricho_epidemio.gif	www.memobio.fr/images/tricho_epidemio.gif	(from http://www.memobio.fr/html/hema/he_sl_tri.html)
09:25:49	5157/5157	U-----	200	untouched ('')	image/gif	etag:%2245386116-1425-4b304a1e19800%22	http://www.memobio.fr/images/hema/tabl/tricho_cyto.gif	www.memobio.fr/images/tricho_cyto.gif	(from http://www.memobio.fr/html/hema/he_sl_tri.html)
09:25:49	7704/7704	U-----	200	untouched ('')	image/gif	etag:%2245386111-1e18-4b304a1e19800%22	http://www.memobio.fr/images/hema/tabl/tricho.gif	www.memobio.fr/images/tricho.gif	(from http://www.memobio.fr/html/hema/he_sl_tri.html)
09:25:49	6732/6732	U-----	200	untouched ('')	image/gif	etag:%2245380b85-1a4c-4b304a176c840%22	http://www.memobio.fr/images/hema/tabl/lmc_bioch.gif	www.memobio.fr/images/lmc_bioch.gif	(from http://www.memobio.fr/html/hema/he_sm_lmc.html)
09:25:49	6795/6795	U-----	200	untouched ('')	image/gif	etag:%2245380b8f-1a8b-4b304a176c840%22	http://www.memobio.fr/images/hema/tabl/lmc_carytotype.gif	www.memobio.fr/images/lmc_carytotype.gif	(from http://www.memobio.fr/html/hema/he_sm_lmc.html)
09:25:49	6555/6555	U-----	200	untouched ('')	image/gif	etag:%2245380b92-199b-4b304a1860a80%22	http://www.memobio.fr/images/hema/tabl/lmc_clinique.gif	www.memobio.fr/images/lmc_clinique.gif	(from http://www.memobio.fr/html/hema/he_sm_lmc.html)
09:25:49	7674/7674	U-----	200	untouched ('')	image/gif	etag:%2245380b97-1dfa-4b304a1860a80%22	http://www.memobio.fr/images/hema/tabl/lmc_myelo.gif	www.memobio.fr/images/lmc_myelo.gif	(from http://www.memobio.fr/html/hema/he_sm_lmc.html)
09:25:49	7199/7199	U-----	200	untouched ('')	image/gif	etag:%2245380b94-1c1f-4b304a1860a80%22	http://www.memobio.fr/images/hema/tabl/lmc_hemogramme.gif	www.memobio.fr/images/lmc_hemogramme.gif	(from http://www.memobio.fr/html/hema/he_sm_lmc.html)
09:25:49	7424/7424	U-----	200	untouched ('')	image/gif	etag:%2245380b93-1d00-4b304a1860a80%22	http://www.memobio.fr/images/hema/tabl/lmc_epidemio.gif	www.memobio.fr/images/lmc_epidemio.gif	(from http://www.memobio.fr/html/hema/he_sm_lmc.html)
09:25:49	11547/11547	U-----	200	untouched ('')	image/gif	etag:%2245380b84-2d1b-4b304a176c840%22	http://www.memobio.fr/images/hema/tabl/lmc.gif	www.memobio.fr/images/lmc.gif	(from http://www.memobio.fr/html/hema/he_sm_lmc.html)
09:25:50	5354/5354	U-----	200	untouched ('')	image/gif	etag:%2245386127-14ea-4b304a1f0da40%22	http://www.memobio.fr/images/hema/tabl/vaquez_bioch.gif	www.memobio.fr/images/vaquez_bioch.gif	(from http://www.memobio.fr/html/hema/he_sm_pv.html)
09:25:50	5568/5568	U-----	200	untouched ('')	image/gif	etag:%2245386129-15c0-4b304a1f0da40%22	http://www.memobio.fr/images/hema/tabl/vaquez_biomol.gif	www.memobio.fr/images/vaquez_biomol.gif	(from http://www.memobio.fr/html/hema/he_sm_pv.html)
09:25:50	4759/4759	U-----	200	untouched ('')	image/gif	etag:%224538612a-1297-4b304a1f0da40%22	http://www.memobio.fr/images/hema/tabl/vaquez_BOM.gif	www.memobio.fr/images/vaquez_bom.gif	(from http://www.memobio.fr/html/hema/he_sm_pv.html)
09:25:50	5005/5005	U-----	200	untouched ('')	image/gif	etag:%224538612d-138d-4b304a1f0da40%22	http://www.memobio.fr/images/hema/tabl/vaquez_clinique.gif	www.memobio.fr/images/vaquez_clinique.gif	(from http://www.memobio.fr/html/hema/he_sm_pv.html)
09:25:50	5420/5420	U-----	200	untouched ('')	image/gif	etag:%2245386130-152c-4b304a1f0da40%22	http://www.memobio.fr/images/hema/tabl/vaquez_hemogramme.gif	www.memobio.fr/images/vaquez_hemogramme.gif	(from http://www.memobio.fr/html/hema/he_sm_pv.html)
09:25:50	5223/5223	U-----	200	untouched ('')	image/gif	etag:%224538612e-1467-4b304a1f0da40%22	http://www.memobio.fr/images/hema/tabl/vaquez_epidemio.gif	www.memobio.fr/images/vaquez_epidemio.gif	(from http://www.memobio.fr/html/hema/he_sm_pv.html)
09:25:51	9185/9185	U-----	200	untouched ('')	image/gif	etag:%224538611b-23e1-4b304a1f0da40%22	http://www.memobio.fr/images/hema/tabl/vaquez.gif	www.memobio.fr/images/vaquez.gif	(from http://www.memobio.fr/html/hema/he_sm_pv.html)
09:25:51	5853/5853	U-----	200	untouched ('')	image/gif	etag:%22453825f1-16dd-4b304a1d255c0%22	http://www.memobio.fr/images/hema/tabl/te_autres.gif	www.memobio.fr/images/te_autres.gif	(from http://www.memobio.fr/html/hema/he_sm_te.html)
09:25:51	7403/7403	U-----	200	untouched ('')	image/gif	etag:%22453825f2-1ceb-4b304a1d255c0%22	http://www.memobio.fr/images/hema/tabl/te_biomol.gif	www.memobio.fr/images/te_biomol.gif	(from http://www.memobio.fr/html/hema/he_sm_te.html)
09:25:51	5935/5935	U-----	200	untouched ('')	image/gif	etag:%22453825f3-172f-4b304a1d255c0%22	http://www.memobio.fr/images/hema/tabl/te_BOM.gif	www.memobio.fr/images/te_bom.gif	(from http://www.memobio.fr/html/hema/he_sm_te.html)
09:25:51	6231/6231	U-----	200	untouched ('')	image/gif	etag:%22453825f4-1857-4b304a1d255c0%22	http://www.memobio.fr/images/hema/tabl/te_clinique.gif	www.memobio.fr/images/te_clinique.gif	(from http://www.memobio.fr/html/hema/he_sm_te.html)
09:25:51	7100/7100	U-----	200	untouched ('')	image/gif	etag:%22453825f6-1bbc-4b304a1d255c0%22	http://www.memobio.fr/images/hema/tabl/te_epidemio.gif	www.memobio.fr/images/te_epidemio.gif	(from http://www.memobio.fr/html/hema/he_sm_te.html)
09:25:51	7928/7928	U-----	200	untouched ('')	image/gif	etag:%22453825f5-1ef8-4b304a1d255c0%22	http://www.memobio.fr/images/hema/tabl/te_diag.gif	www.memobio.fr/images/te_diag.gif	(from http://www.memobio.fr/html/hema/he_sm_te.html)
09:25:51	8711/8711	U-----	200	untouched ('')	image/gif	etag:%2245386103-2207-4b304a1d255c0%22	http://www.memobio.fr/images/hema/tabl/te_thrombo.gif	www.memobio.fr/images/te_thrombo.gif	(from http://www.memobio.fr/html/hema/he_sm_te.html)
09:25:52	9912/9912	U-----	200	untouched ('')	image/gif	etag:%22453825eb-26b8-4b304a1c31380%22	http://www.memobio.fr/images/hema/tabl/te.gif	www.memobio.fr/images/te.gif	(from http://www.memobio.fr/html/hema/he_sm_te.html)
09:25:52	6695/6695	U-----	200	untouched ('')	image/gif	etag:%2245386102-1a27-4b304a1d255c0%22	http://www.memobio.fr/images/hema/tabl/te_hemogramme.gif	www.memobio.fr/images/te_hemogramme.gif	(from http://www.memobio.fr/html/hema/he_sm_te.html)
09:25:52	6612/6612	U-----	200	untouched ('')	image/gif	etag:%2245381339-19d4-4b304a1b3d140%22	http://www.memobio.fr/images/hema/tabl/smc_frottis.gif	www.memobio.fr/images/smc_frottis.gif	(from http://www.memobio.fr/html/hema/he_sm_sm.html)
09:25:52	6741/6741	U-----	200	untouched ('')	image/gif	etag:%2245381330-1a55-4b304a1b3d140%22	http://www.memobio.fr/images/hema/tabl/smc_biomol.gif	www.memobio.fr/images/smc_biomol.gif	(from http://www.memobio.fr/html/hema/he_sm_sm.html)
09:25:52	5727/5727	U-----	200	untouched ('')	image/gif	etag:%2245381331-165f-4b304a1b3d140%22	http://www.memobio.fr/images/hema/tabl/smc_BOM.gif	www.memobio.fr/images/smc_bom.gif	(from http://www.memobio.fr/html/hema/he_sm_sm.html)
09:25:52	5961/5961	U-----	200	untouched ('')	image/gif	etag:%2245381332-1749-4b304a1b3d140%22	http://www.memobio.fr/images/hema/tabl/smc_clinique.gif	www.memobio.fr/images/smc_clinique.gif	(from http://www.memobio.fr/html/hema/he_sm_sm.html)
09:25:53	6843/6843	U-----	200	untouched ('')	image/gif	etag:%2245381335-1abb-4b304a1b3d140%22	http://www.memobio.fr/images/hema/tabl/smc_epidemio.gif	www.memobio.fr/images/smc_epidemio.gif	(from http://www.memobio.fr/html/hema/he_sm_sm.html)
09:25:53	5511/5511	U-----	200	untouched ('')	image/gif	etag:%224538132f-1587-4b304a1b3d140%22	http://www.memobio.fr/images/hema/tabl/smc_autres.gif	www.memobio.fr/images/smc_autres.gif	(from http://www.memobio.fr/html/hema/he_sm_sm.html)
09:25:53	6578/6578	U-----	200	untouched ('')	image/gif	etag:%22453825cb-19b2-4b304a1b3d140%22	http://www.memobio.fr/images/hema/tabl/smc_hemogramme.gif	www.memobio.fr/images/smc_hemogramme.gif	(from http://www.memobio.fr/html/hema/he_sm_sm.html)
09:25:53	11027/11027	U-----	200	untouched ('')	image/gif	etag:%224538132c-2b13-4b304a1b3d140%22	http://www.memobio.fr/images/hema/tabl/smc.gif	www.memobio.fr/images/smc.gif	(from http://www.memobio.fr/html/hema/he_sm_sm.html)
09:25:53	5909/5909	U-----	200	untouched ('')	image/gif	etag:%2245380397-1715-4b304a15843c0%22	http://www.memobio.fr/images/hema/tabl/lal_autres.gif	www.memobio.fr/images/lal_autres.gif	(from http://www.memobio.fr/html/hema/he_la_lal.html)
09:25:54	6964/6964	U-----	200	untouched ('')	image/gif	etag:%224538039a-1b34-4b304a15843c0%22	http://www.memobio.fr/images/hema/tabl/lal_cyto.gif	www.memobio.fr/images/lal_cyto.gif	(from http://www.memobio.fr/html/hema/he_la_lal.html)
09:25:54	7115/7115	U-----	200	untouched ('')	image/gif	etag:%224538039e-1bcb-4b304a15843c0%22	http://www.memobio.fr/images/hema/tabl/lal_myelo.gif	www.memobio.fr/images/lal_myelo.gif	(from http://www.memobio.fr/html/hema/he_la_lal.html)
09:25:54	6287/6287	U-----	200	untouched ('')	image/gif	etag:%2245380399-188f-4b304a15843c0%22	http://www.memobio.fr/images/hema/tabl/lal_clinique.gif	www.memobio.fr/images/lal_clinique.gif	(from http://www.memobio.fr/html/hema/he_la_lal.html)
09:25:54	6933/6933	U-----	200	untouched ('')	image/gif	etag:%224538039c-1b15-4b304a15843c0%22	http://www.memobio.fr/images/hema/tabl/lal_hemogramme.gif	www.memobio.fr/images/lal_hemogramme.gif	(from http://www.memobio.fr/html/hema/he_la_lal.html)
09:25:54	7072/7072	U-----	200	untouched ('')	image/gif	etag:%224538039b-1ba0-4b304a15843c0%22	http://www.memobio.fr/images/hema/tabl/lal_epidemio.gif	www.memobio.fr/images/lal_epidemio.gif	(from http://www.memobio.fr/html/hema/he_la_lal.html)
09:25:54	8556/8556	U-----	200	untouched ('')	image/gif	etag:%224538039d-216c-4b304a15843c0%22	http://www.memobio.fr/images/hema/tabl/lal_immunophe.gif	www.memobio.fr/images/lal_immunophe.gif	(from http://www.memobio.fr/html/hema/he_la_lal.html)
09:25:54	10719/10719	U-----	200	untouched ('')	image/gif	etag:%2245380395-29df-4b304a15843c0%22	http://www.memobio.fr/images/hema/tabl/lal.gif	www.memobio.fr/images/lal.gif	(from http://www.memobio.fr/html/hema/he_la_lal.html)
09:25:54	5865/5865	U-----	200	untouched ('')	image/gif	etag:%2245380b62-16e9-4b304a1678600%22	http://www.memobio.fr/images/hema/tabl/lam_autres.gif	www.memobio.fr/images/lam_autres.gif	(from http://www.memobio.fr/html/hema/he_la_lam.html)
09:25:55	6533/6533	U-----	200	untouched ('')	image/gif	etag:%2245380b67-1985-4b304a1678600%22	http://www.memobio.fr/images/hema/tabl/lam_cyto.gif	www.memobio.fr/images/lam_cyto.gif	(from http://www.memobio.fr/html/hema/he_la_lam.html)
09:25:55	7019/7019	U-----	200	untouched ('')	image/gif	etag:%2245380b6d-1b6b-4b304a1678600%22	http://www.memobio.fr/images/hema/tabl/lam_myelo.gif	www.memobio.fr/images/lam_myelo.gif	(from http://www.memobio.fr/html/hema/he_la_lam.html)
09:25:55	6274/6274	U-----	200	untouched ('')	image/gif	etag:%2245380b66-1882-4b304a1678600%22	http://www.memobio.fr/images/hema/tabl/lam_clinique.gif	www.memobio.fr/images/lam_clinique.gif	(from http://www.memobio.fr/html/hema/he_la_lam.html)
09:25:55	6918/6918	U-----	200	untouched ('')	image/gif	etag:%2245380b6c-1b06-4b304a1678600%22	http://www.memobio.fr/images/hema/tabl/lam_hemogramme.gif	www.memobio.fr/images/lam_hemogramme.gif	(from http://www.memobio.fr/html/hema/he_la_lam.html)
09:25:55	7045/7045	U-----	200	untouched ('')	image/gif	etag:%2245380b6b-1b85-4b304a1678600%22	http://www.memobio.fr/images/hema/tabl/lam_epidemio.gif	www.memobio.fr/images/lam_epidemio.gif	(from http://www.memobio.fr/html/hema/he_la_lam.html)
09:25:55	8448/8448	U-----	200	untouched ('')	image/gif	etag:%2245380b65-2100-4b304a1678600%22	http://www.memobio.fr/images/hema/tabl/lam_classif.gif	www.memobio.fr/images/lam_classif.gif	(from http://www.memobio.fr/html/hema/he_la_lam.html)
09:25:55	10637/10637	U-----	200	untouched ('')	image/gif	etag:%224538039f-298d-4b304a1678600%22	http://www.memobio.fr/images/hema/tabl/lam.gif	www.memobio.fr/images/lam.gif	(from http://www.memobio.fr/html/hema/he_la_lam.html)
09:25:55	1766/1766	U-----	200	untouched ('')	image/gif	etag:%22453877fa-6e6-4b304a10bf880%22	http://www.memobio.fr/images/hema/tabl/dysp_hemo.gif	www.memobio.fr/images/dysp_hemo.gif	(from http://www.memobio.fr/html/hema/he_md_md.html)
09:25:56	1973/1973	U-----	200	untouched ('')	image/gif	etag:%22453877f6-7b5-4b304a10bf880%22	http://www.memobio.fr/images/hema/tabl/dysp_marq.gif	www.memobio.fr/images/dysp_marq.gif	(from http://www.memobio.fr/html/hema/he_md_md.html)
09:25:56	1771/1771	U-----	200	untouched ('')	image/gif	etag:%22453877fb-6eb-4b304a10bf880%22	http://www.memobio.fr/images/hema/tabl/dysp_frot.gif	www.memobio.fr/images/dysp_frot.gif	(from http://www.memobio.fr/html/hema/he_md_md.html)
09:25:56	1425/1425	U-----	200	untouched ('')	image/gif	etag:%22453877f0-591-4b304a0fcb640%22	http://www.memobio.fr/images/hema/tabl/dysp_def.gif	www.memobio.fr/images/dysp_def.gif	(from http://www.memobio.fr/html/hema/he_md_md.html)
09:25:56	1261/1261	U-----	200	untouched ('')	image/gif	etag:%22453877f5-4ed-4b304a0fcb640%22	http://www.memobio.fr/images/hema/tabl/dysp_clin.gif	www.memobio.fr/images/dysp_clin.gif	(from http://www.memobio.fr/html/hema/he_md_md.html)
09:25:56	1579/1579	U-----	200	untouched ('')	image/gif	etag:%22453877f1-62b-4b304a10bf880%22	http://www.memobio.fr/images/hema/tabl/dysp_epid.gif	www.memobio.fr/images/dysp_epid.gif	(from http://www.memobio.fr/html/hema/he_md_md.html)
09:25:56	1696/1696	U-----	200	untouched ('')	image/gif	etag:%22453877fd-6a0-4b304a0fcb640%22	http://www.memobio.fr/images/hema/tabl/dysp_cyto.gif	www.memobio.fr/images/dysp_cyto.gif	(from http://www.memobio.fr/html/hema/he_md_md.html)
09:25:57	1899/1899	U-----	200	untouched ('')	image/gif	etag:%22453877fc-76b-4b304a10bf880%22	http://www.memobio.fr/images/hema/tabl/dysp_myel.gif	www.memobio.fr/images/dysp_myel.gif	(from http://www.memobio.fr/html/hema/he_md_md.html)
09:25:57	5901/5901	U-----	200	untouched ('')	image/gif	etag:%22453877ef-170d-4b304a0fcb640%22	http://www.memobio.fr/images/hema/tabl/dysp.gif	www.memobio.fr/images/dysp.gif	(from http://www.memobio.fr/html/hema/he_md_md.html)
09:25:57	63476/63476	U-----	200	untouched ('')	image/jpeg	etag:%22c1b461e6-f7f4-4b30491ba7640%22	http://www.memobio.fr/images/hema/classif.jpg	www.memobio.fr/images/classif.jpg	(from http://www.memobio.fr/html/hema/he_md_cl.html)
09:25:57	6804/6804	U-----	200	untouched ('')	image/gif	etag:%2245380b9f-1a94-4b304a1954cc0%22	http://www.memobio.fr/images/hema/tabl/lmmc_hemogramme.gif	www.memobio.fr/images/lmmc_hemogramme.gif	(from http://www.memobio.fr/html/hema/he_md_mmc.html)
09:25:57	6867/6867	U-----	200	untouched ('')	image/gif	etag:%2245381302-1ad3-4b304a1954cc0%22	http://www.memobio.fr/images/hema/tabl/lmmc_myelo.gif	www.memobio.fr/images/lmmc_myelo.gif	(from http://www.memobio.fr/html/hema/he_md_mmc.html)
09:25:57	6826/6826	U-----	200	untouched ('')	image/gif	etag:%2245380b9e-1aaa-4b304a1954cc0%22	http://www.memobio.fr/images/hema/tabl/lmmc_frottis.gif	www.memobio.fr/images/lmmc_frottis.gif	(from http://www.memobio.fr/html/hema/he_md_mmc.html)
09:25:57	8253/8253	U-----	200	untouched ('')	image/gif	etag:%2245380b99-203d-4b304a1860a80%22	http://www.memobio.fr/images/hema/tabl/lmmc_classif.gif	www.memobio.fr/images/lmmc_classif.gif	(from http://www.memobio.fr/html/hema/he_md_mmc.html)
09:25:57	6189/6189	U-----	200	untouched ('')	image/gif	etag:%2245380b9a-182d-4b304a1860a80%22	http://www.memobio.fr/images/hema/tabl/lmmc_clinique.gif	www.memobio.fr/images/lmmc_clinique.gif	(from http://www.memobio.fr/html/hema/he_md_mmc.html)
09:25:58	7172/7172	U-----	200	untouched ('')	image/gif	etag:%2245380b9d-1c04-4b304a1860a80%22	http://www.memobio.fr/images/hema/tabl/lmmc_epidemio.gif	www.memobio.fr/images/lmmc_epidemio.gif	(from http://www.memobio.fr/html/hema/he_md_mmc.html)
